seed,stimulus,answer,clearData,clearRepresent,complex,confid,confus,crowd,deciph,distinguish,distract,effect,find,identifi,inform,lost,meanElem,meanOveral,messi,obvious,organiz,read,readabl,represent,see,simpl,understandEasi,understandQuick,valu,visibl
133865622427,C,2,2,2,3,2,3,2,2,2,3,2,2,2,2,3,2,2,2,2,2,2,2,2,2,3,2,3,1,2
88988820869,C,2,2,3,2,3,2,1,2,1,3,2,2,2,2,2,3,3,1,1,2,2,2,3,2,2,3,2,2,2
41685939725,C,2,2,2,-1,2,1,-2,1,0,1,2,0,1,1,-1,2,2,1,2,2,2,1,2,1,2,2,2,-1,1
174538019987,C,2,2,2,2,3,2,0,2,2,2,2,0,2,2,2,2,0,1,2,2,2,2,3,1,2,3,2,3,1
177896131198,C,2,0,0,1,2,1,-1,1,0,0,2,1,0,2,1,1,2,-1,2,0,2,2,1,0,1,1,2,2,-1
151900065492,C,3,3,3,2,3,2,2,2,3,2,2,2,3,2,3,3,3,2,2,3,2,3,3,3,3,3,3,3,3
138464373082,C,2,2,3,2,2,2,1,3,2,1,3,2,3,2,2,3,2,2,3,2,3,3,3,2,2,2,3,1,2
193650770736,C,3,2,3,2,3,2,2,3,2,3,3,3,3,3,3,3,3,2,-2,2,2,3,2,2,3,2,2,2,2
37955090589,C,1,3,2,1,2,3,1,2,2,1,3,1,2,2,2,2,3,2,3,1,2,2,2,3,2,3,3,1,1
200326217960,C,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3
47823854746,C,1,0,1,1,2,0,-1,0,1,-1,0,2,0,2,0,2,2,0,1,-1,1,2,2,1,0,1,1,1,1
24213778128,C,2,2,1,1,2,2,-1,1,-1,-2,2,2,1,1,2,0,2,-1,2,-1,2,2,2,1,-1,1,1,2,1
106693809417,C,3,3,3,3,3,3,-1,3,3,2,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3
46024889922,C,2,3,3,3,3,3,1,3,3,3,3,2,3,3,3,2,3,3,3,3,3,3,3,2,3,3,3,3,1
187606385189,C,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2
105866439998,C,2,2,2,1,2,2,2,1,1,2,2,2,0,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2
94571748914,C,1,-1,1,-2,1,-1,-3,-2,1,-2,-1,-1,1,-1,-1,2,0,-2,1,0,0,1,1,-2,-1,1,-1,1,1
210506168328,C,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2,2
106296959723,C,3,3,3,3,3,2,3,3,3,2,3,2,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3,2
188837108766,C,3,2,2,2,3,2,2,2,2,1,2,2,2,2,2,1,2,2,3,1,2,2,2,0,2,2,1,1,0
43478911726,C,3,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2
165534058578,C,2,1,3,2,2,2,-2,2,2,2,3,1,2,2,3,2,2,-2,3,1,2,2,3,2,3,2,2,3,2
127289011892,C,2,2,,0,1,0,-1,-1,1,1,1,1,2,1,3,-1,1,-1,1,1,-3,1,2,-1,-1,2,0,1,1
183355169573,C,3,3,2,3,3,2,2,3,3,2,3,3,3,3,2,3,3,2,3,2,3,3,3,3,3,3,3,3,3
65139913,C,3,2,2,3,3,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,3,3,2,3,2,3,2,2
74042117697,C,,3,3,2,3,3,2,3,3,,2,3,3,3,2,3,3,2,3,2,3,3,2,3,2,3,3,3,3
195140704697,C,2,2,2,2,2,3,-1,2,1,2,2,2,2,2,2,2,2,1,2,2,1,2,2,1,2,2,2,2,2
80275527873,C,3,2,3,2,2,2,2,2,2,2,2,2,2,3,2,3,3,2,2,2,3,3,3,2,2,2,2,2,1
33814429418,C,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
59765323540,D,-2,-2,-2,-2,-1,-2,-2,-2,-2,-2,-3,-2,-2,-2,-1,-2,-1,-3,0,-2,-2,-3,-2,-2,-3,-2,-3,-1,-2
69313671651,D,1,-3,-3,-3,2,-2,-3,-3,-2,-2,-2,1,-3,-3,-2,1,2,-3,2,-2,-3,-2,1,-1,-2,-1,1,1,0
29576544328,D,2,1,1,-1,2,1,1,-2,-1,-1,1,-1,1,1,1,2,2,-1,3,1,-1,1,2,-2,-2,2,-1,1,-2
43713771843,D,3,3,3,3,3,3,2,3,3,2,3,3,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,,3
128990778719,D,2,-2,-2,-2,2,-2,1,0,1,-1,0,-1,0,0,-3,2,2,-1,1,-2,-1,-3,-1,-3,-2,1,1,-2,-2
188294898648,D,-1,-1,-1,-2,1,1,-3,-2,1,1,3,1,-1,-1,-2,1,1,-2,1,1,-1,1,2,-2,-1,1,-2,2,-3
631763950,D,2,2,2,1,2,2,2,2,3,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,1,2,2
185679745634,D,1,-2,1,2,3,2,-1,-1,-2,-3,-1,-1,-1,-2,1,3,3,-3,3,-1,-1,1,3,-1,-1,2,1,-3,-2
212317986049,D,1,-1,-2,-2,-1,-2,-2,-1,2,-3,1,-1,1,1,-1,-1,3,-2,-1,-1,-1,-1,2,-1,-1,1,-2,-3,1
20665770897,D,0,-2,-3,-2,1,-3,-2,-2,-2,-3,-2,-2,-3,-2,-1,-2,1,-3,0,-2,-3,-2,-2,-1,-2,-2,1,1,0
75911361357,D,1,1,-1,-1,-1,-2,0,-2,-3,0,1,-1,0,0,-2,2,1,-1,-1,2,1,1,1,0,1,-1,-2,2,1
185647208526,D,2,-1,-1,-1,1,-1,-1,-2,1,-3,1,2,2,1,-1,1,1,0,1,0,1,1,1,2,-1,1,1,-1,1
163825203726,D,0,-1,-2,-1,0,-1,-2,-1,-2,-2,-1,-1,1,1,-2,1,0,-2,-1,1,-1,1,1,1,-2,0,-2,0,1
20110319435,D,3,2,2,2,3,2,2,2,2,1,2,1,3,2,2,2,3,2,3,2,1,1,3,0,1,3,3,-1,2
30411515848,D,2,-2,2,-1,3,-1,-2,-1,0,-2,-1,-2,-1,-2,-1,3,3,-3,2,-2,-2,-1,3,1,-2,2,-2,-3,1
197692152419,D,-1,-3,-1,-1,-1,-1,-1,-1,1,-1,-2,0,-2,-3,-1,1,2,-2,0,0,-1,-1,-2,-3,-1,-2,-1,-3,-3
78913057633,D,2,0,-1,-1,2,-2,-1,-2,-1,-1,1,1,2,2,-1,3,3,-2,3,-1,1,-1,2,2,0,2,1,-1,2
191154783477,D,1,-3,-1,-1,1,-1,-2,0,-2,-2,0,-3,0,0,0,1,1,-1,1,-1,-1,-1,1,-2,-1,-1,0,-3,-2
165262400575,D,0,-3,-3,-3,-2,-3,-3,-3,-2,-3,-3,-3,-3,-3,-3,-1,-1,-3,-2,-3,-3,-3,-3,-3,-3,-3,-3,-2,-2
192306694523,D,3,2,2,2,3,2,1,2,2,1,2,2,2,2,3,3,3,2,2,1,3,2,3,2,2,3,3,-3,2
122702734756,D,3,-1,2,3,-2,-1,2,1,-1,-1,1,1,1,-2,1,2,3,3,3,0,1,1,2,1,2,1,1,1,2
65513444377,D,1,-3,-1,0,0,-2,1,-2,-1,-3,-3,0,-1,-1,-3,-1,0,0,0,-2,0,-1,0,1,0,-2,-1,1,0
154079399029,D,0,-1,-2,1,0,-3,3,-3,-1,-2,-2,1,0,0,-1,2,3,-3,-1,-1,-1,0,0,2,-1,-2,-1,0,2
62096933799,D,1,-1,1,-1,1,-1,2,-1,1,1,1,-1,1,1,1,1,1,3,1,-1,1,1,2,0,-1,1,-1,2,0
180209898751,D,-2,-2,-2,-1,0,-2,-2,-2,-1,-2,-2,-2,-2,-2,-2,1,-1,-2,-2,-2,-1,-2,-2,0,-2,-1,-2,-2,-1
62096813489,D,2,-1,1,1,2,-1,2,0,-2,-2,-1,-1,-1,-1,1,,1,0,2,1,-1,-1,2,2,-1,1,-1,-3,1
158543643260,D,-1,-1,-2,-2,2,-2,-3,-2,-2,-2,-1,0,0,-2,-2,-1,-1,-3,-1,-2,-2,-2,-1,-2,-3,-1,-1,1,-1
162893792188,D,0,-3,-2,-3,1,-3,-1,-1,-1,-2,1,-3,-1,-1,-1,0,1,0,1,-2,0,1,-2,1,-2,0,-2,3,-1
160754607257,D,1,1,-1,-1,1,-1,1,-1,-1,1,1,1,1,-1,-1,1,1,-1,-1,1,1,0,-1,1,-1,-1,-1,1,0
96062185720,D,-1,-2,-1,-1,0,-2,2,-1,0,-2,-1,-1,-2,-2,-2,-1,-1,0,-2,1,0,0,-1,1,2,-2,-1,1,-1
48553782638,D,1,-1,1,-1,1,0,-1,-1,1,1,0,1,1,1,1,2,2,1,2,0,1,-1,2,1,-1,-1,1,1,1
197526329472,D,1,-3,2,2,1,-1,1,-2,-2,-2,-1,1,2,2,-1,2,2,-1,2,0,2,1,2,2,1,1,1,2,2
19836321813,D,1,-1,1,-1,1,-1,-1,-1,1,-1,1,0,1,0,0,1,2,-1,1,1,0,1,1,2,-1,0,-1,1,0
92737699427,D,1,-1,0,-1,1,-1,1,-1,-1,1,1,1,1,-1,0,0,0,0,2,-1,1,1,0,2,-1,-1,0,1,1
9145289832,D,0,-2,-2,-1,1,-2,2,-1,-2,-2,-2,-2,-1,-1,-1,-1,1,3,1,0,0,-1,2,2,0,-1,-1,-3,2
50262170613,D,1,-1,-2,-2,1,-1,1,-2,-1,0,-2,-1,-1,-2,0,1,1,0,1,-2,,,,1,,-3,,1,-1
76786716520,D,1,-2,-1,1,0,-1,-1,1,-1,1,-2,-1,-1,1,-2,1,0,1,-1,-1,-1,-1,-2,-2,-1,-1,1,1,-1
92912224919,D,2,-1,-1,-3,3,-2,-3,-3,-3,-3,1,-1,-1,-1,-3,-1,2,-2,-1,-1,-1,1,-1,2,-2,-1,-1,-3,-1
179144906083,D,-1,-2,-3,1,-1,-3,1,-2,-3,1,0,-2,-2,0,-1,0,2,2,2,-2,-2,-3,-1,-3,0,-2,1,-2,1
173759708681,D,-1,-1,0,-1,0,-1,0,-1,0,-1,-1,0,0,-1,-1,1,1,1,0,0,-1,-2,0,-1,-1,0,-1,0,-1
63472476875,D,1,-2,-3,-2,2,-2,-1,-3,1,-2,0,-1,-2,1,-1,1,2,-3,3,-3,-2,-1,1,3,-2,2,,-3,2
125157255878,D,1,-2,-2,-2,2,-3,-2,-2,-2,-2,-2,-2,-1,-2,-3,-2,2,-2,-1,-2,-3,-1,-2,0,-2,-3,-2,-2,0
209499774658,D,3,2,3,3,3,2,3,3,3,1,2,2,3,2,3,3,3,2,3,3,3,3,3,1,2,2,3,3,2
76099741620,D,2,-1,1,-1,2,-1,0,-1,-1,0,-2,0,-1,-1,0,2,1,-1,1,1,-2,-2,1,-2,-1,1,-1,2,-1
181277667564,D,-1,-2,-1,-2,2,0,-2,-2,-3,-2,-3,-3,-1,-2,-2,0,1,-3,0,-3,-3,-3,0,-2,-2,1,0,-2,-2
98769693927,D,-1,-1,-1,-1,2,-1,-2,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-3,1
67824359990,D,2,1,1,-1,2,0,2,0,-1,2,2,0,,2,2,0,1,1,2,0,0,1,2,-2,,2,-1,-1,-2
173046933417,D,1,1,-1,1,2,2,-1,2,1,-1,1,-1,2,1,2,1,2,-1,2,-1,1,2,2,-1,2,2,2,2,-1
107199746547,D,0,-1,0,0,0,-2,-3,-3,-2,-3,-3,-2,0,-1,0,,0,-3,0,-2,0,-1,0,0,0,1,0,0,
30018715645,D,-2,-2,-2,-2,1,-2,-2,-2,1,1,1,-3,-1,-2,-2,-1,1,-1,-2,-2,-3,-3,-1,2,-2,-2,-2,-2,-2
40991840033,D,2,0,-1,-1,2,-1,-2,0,-1,-1,-2,-1,-1,1,-1,1,1,-2,0,-2,0,-2,-1,0,-1,2,0,0,2
64528797824,D,1,0,0,0,1,1,1,0,-1,-2,0,0,0,1,0,-1,1,-1,1,1,1,0,0,0,-1,1,1,1,-1
19362189953,D,2,-1,-1,-2,1,-2,-2,-2,-2,-3,-2,-1,0,0,-2,-2,-2,-3,-3,-1,-2,1,-1,-1,-2,1,-2,1,1
90626820379,D,3,-1,-1,-1,3,-1,-1,1,-1,-1,-2,-2,1,0,-1,2,3,-1,3,-3,0,0,2,1,-1,2,0,-2,-2
196972158657,D,-1,2,1,-2,1,1,2,-2,2,2,2,-2,1,1,-1,-2,2,0,2,2,-3,-1,2,0,-2,-1,-1,-2,0
128192067653,D,2,3,2,2,3,-1,-1,2,3,-1,3,3,3,3,-2,3,3,0,2,2,3,0,3,1,2,3,3,2,1
207844865524,D,1,-3,-1,-3,0,-1,1,-3,-3,-3,0,0,-2,-1,-3,1,1,-1,-1,-3,-3,1,-1,1,-3,-1,-3,1,0
27521086825,D,1,1,0,-1,2,-2,-2,-1,2,1,1,-1,-1,-1,1,-1,2,-1,2,-2,-1,1,1,-1,-1,1,-1,2,1
37174437814,D,-2,-2,-1,-1,2,-1,-1,0,-1,-1,,-2,-2,-1,1,1,1,-1,-1,0,1,1,3,-2,-1,-1,1,2,2
76357474290,D,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3
89281064013,D,2,-1,1,2,2,1,2,1,-2,-2,1,-2,-2,1,-1,2,3,-1,2,-1,1,1,-1,-2,1,-1,-1,-2,-3
173764937228,D,3,-1,-1,2,3,-3,-3,-2,3,-3,3,-2,0,2,-2,-2,3,-3,2,2,2,2,2,3,2,2,3,-3,3
51154654979,D,1,1,-2,-1,1,-1,-1,-1,1,1,2,-1,-1,-1,1,-2,2,-2,1,1,-2,2,1,1,-2,-2,-1,2,1
25737030450,D,2,-2,-1,-1,1,0,1,-1,-2,-2,-2,1,1,0,3,0,1,-1,0,-1,0,1,1,1,0,-1,0,1,1
137694366431,D,1,1,1,0,2,0,0,0,1,-1,2,2,1,2,0,2,2,0,2,0,1,2,1,1,1,1,1,2,2
189430560024,D,0,-1,-2,-2,0,-2,-2,-2,-1,-3,-3,-3,-2,-1,-3,-3,-1,-2,-1,-2,-2,0,-2,-1,-2,-2,-3,0,-1
212287869764,D,-1,-3,-1,-1,3,-3,3,1,0,-1,0,-2,2,-2,2,2,2,0,3,2,-3,-3,2,-2,-2,3,2,-3,-2
4363472226,D,-1,-2,-3,-2,1,-3,-2,-2,-2,1,-3,-3,1,-2,-1,1,1,-3,0,-2,-3,-3,2,2,-3,-2,-2,0,2
124526069594,D,-1,-2,-2,-2,-1,-1,0,-2,-3,-2,-2,-2,-3,-3,-1,-1,-2,-1,-1,-1,-3,-2,-1,-3,-3,-2,-3,-1,-1
134506442547,D,0,-1,-2,0,3,-3,1,-2,2,-1,-2,2,-2,-3,-1,2,1,-3,3,-1,-2,-1,3,0,-3,1,2,1,0
17553331433,D,1,0,-2,-2,1,-2,2,-2,-1,-1,0,1,2,0,1,-1,2,-1,1,0,0,-2,1,1,-1,1,2,1,0
141687625080,D,3,1,1,2,1,-1,1,1,3,2,1,2,2,3,0,2,2,-2,3,3,1,1,1,2,-1,1,1,2,3
208030158690,D,2,-1,-1,1,2,-1,0,0,1,-1,-1,1,1,0,0,1,2,-1,2,-2,0,-1,2,-1,-2,0,0,2,-1
176302711483,D,0,-1,-2,-1,-1,-1,0,-1,-1,-2,-1,-1,-1,-1,-1,-2,-1,-2,-1,0,-1,-1,0,-1,-1,-2,-2,1,-1
79408624587,D,1,0,0,1,2,1,0,0,-2,-1,-1,-1,1,-1,0,2,2,0,2,0,1,2,1,-1,-1,2,2,-1,1
115041545982,D,1,-2,-2,2,1,-2,-2,3,0,-2,0,-2,-2,-1,-2,-1,2,-2,1,-2,-1,1,2,2,-2,1,0,2,0
63775514274,D,1,1,2,-1,1,1,1,0,1,0,1,0,1,1,1,0,1,2,1,1,2,2,1,1,2,2,1,0,1
40447367170,D,3,1,1,1,2,-2,-1,2,2,-3,-1,2,1,1,1,2,1,-2,2,-1,1,1,2,2,-2,2,-1,2,1
103103191525,D,2,-2,-2,-2,2,-3,-3,-2,-2,-2,-3,-3,-2,-1,-2,-1,-2,-2,2,-3,-2,-3,-2,-2,-3,-2,-2,-2,-3
155933231638,D,2,0,2,2,2,1,2,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,1
188551475810,D,2,-2,1,1,2,1,-2,1,-1,0,-2,1,1,1,1,2,2,-3,2,-3,2,0,2,3,-1,2,1,1,3
61144878454,D,2,2,2,2,2,2,2,2,2,3,3,3,2,2,2,3,3,2,3,3,2,3,2,2,2,2,2,3,2
212286853592,D,1,0,-2,0,2,-1,-1,-1,0,0,0,1,1,1,-1,1,2,-2,2,-2,1,1,1,-3,-1,0,1,-3,-3
42904869833,D,-1,-1,-1,-1,-1,-2,2,-1,-1,0,-1,-1,-1,-1,-1,1,2,1,-1,-2,0,0,1,2,-1,-1,-1,-1,1
184222624051,D,2,-3,3,-1,2,-1,-3,-2,2,-2,-3,1,-1,-1,-1,2,2,-3,1,-2,-1,2,0,2,-2,-2,2,1,-1
58133302660,D,-2,-3,-3,-3,-3,-2,-3,-2,-3,-3,-2,-2,-2,-3,-2,-2,-2,-3,-3,-3,-2,-3,-2,-2,-3,-2,-2,-3,-2
25477162886,D,-2,-3,-3,-3,1,-3,-3,-3,1,-3,-3,-3,-3,-3,-3,-3,0,-3,-1,-3,-3,-3,-1,-3,-2,-3,-3,1,-3
47325163571,D,1,-3,1,-2,2,-3,-3,0,-2,-2,2,-2,2,-2,-1,3,3,-3,3,1,-2,0,3,2,-2,-2,2,2,-1
74152648478,D,-1,-2,-2,-1,-1,-2,-1,-1,-1,-2,-3,-2,-2,-1,-2,-1,-1,-2,0,-3,-1,-1,-1,-2,-2,-1,-1,-2,-2
115660033913,D,2,1,1,2,2,-1,0,1,0,-1,1,-1,0,1,1,1,2,2,2,0,0,1,2,2,0,2,2,2,2
198932615448,D,-3,-3,-1,1,2,-2,1,-2,-3,-3,0,-1,-3,-1,-1,-1,3,1,1,-1,1,-1,1,-3,1,1,1,-2,-3
148922736490,D,3,2,2,2,3,2,2,2,1,3,1,2,2,1,1,2,3,1,3,2,2,2,3,2,2,3,2,-2,3
142283894813,D,-3,-3,-3,-3,-3,-3,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,-2,-3,-2,-3,-3,-3,-3,-3,-3,-3,-3,-3
96747143788,D,1,-1,-1,,2,-1,-1,1,2,-3,-2,-2,1,-1,1,2,3,-2,2,1,,1,1,2,-1,1,2,1,2
193708114995,D,1,-2,-1,-2,0,-3,-3,-2,-2,-1,-1,-2,-1,-1,-1,-2,-1,-2,1,-1,-2,-2,1,-2,-3,-1,-3,1,-2
79741378693,D,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
95486438620,D,2,1,1,-1,3,1,-1,0,1,-1,1,1,1,1,-1,1,3,-1,3,2,1,2,1,2,-1,2,1,-3,2
214439191922,D,2,0,-1,0,3,2,-1,1,1,0,0,0,2,1,0,1,2,0,1,0,1,1,0,-1,0,1,1,-3,0
140152760592,D,1,-2,-1,1,-1,-2,1,-2,-3,2,1,0,-3,-1,-3,1,-1,2,1,2,-2,-1,1,0,0,-1,-1,1,0
70331613629,D,2,0,-1,2,3,1,-2,1,2,-2,1,2,2,2,2,2,3,-2,3,0,2,1,3,2,1,3,3,2,2
29024350720,D,-1,-2,-1,-1,-2,-1,0,-2,-3,-2,-2,-2,-1,-2,-1,-1,2,-2,-1,-2,-2,-1,-2,-1,-1,-2,-1,-2,-1
184368993887,D,2,2,2,2,3,2,0,2,1,0,2,2,1,1,1,3,3,0,2,1,1,2,2,2,1,1,2,-3,2
135038691195,D,0,-1,-1,-2,1,-1,-1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,-2,-1,-1,0,1,-1,0,-1,-1,-1,-1,-1
158802740052,D,0,-2,-2,-2,0,-2,-3,-2,-2,-2,0,-2,-2,-1,-1,0,-2,-3,0,-2,-1,-2,-2,0,-1,0,-2,0,-1
126562908272,D,1,-1,-1,1,2,-1,-1,0,-2,-1,1,-1,-1,0,1,2,2,-1,1,-2,0,0,2,-3,0,1,0,1,-2
40758763395,D,-1,-1,-2,-2,0,-2,-2,-2,-1,-2,-2,1,-1,-1,-1,-2,-2,-2,-1,-3,0,-2,-2,-1,-2,1,-1,-1,0
210532870573,D,-1,-3,-2,-3,-1,-3,-3,-3,-3,-3,-3,-2,-1,-3,0,-1,0,-3,-2,-3,-3,-2,0,-3,-3,-3,-3,0,-1
64733735053,D,0,2,1,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,2,1,0,1,0,0,0,0,0,0,1
124667011481,D,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,3,2,3,2,2,3,3,3,2,3,3,2,3
115212753824,D,-1,-3,-3,-1,1,-3,2,-3,3,-1,-3,-2,2,-3,-1,1,-2,-2,3,-2,-2,-2,3,-1,-2,-2,-2,1,2
163525726327,D,1,2,1,2,2,1,-2,1,1,1,2,2,1,2,1,1,2,1,2,1,1,1,1,2,-1,1,2,2,2
168294883971,D,0,-3,0,-2,3,-1,3,2,-3,-3,1,-3,1,-3,1,-3,3,3,2,2,-3,-3,-2,-3,-3,-3,0,1,-3
66559699693,D,1,-1,1,-1,2,1,-1,1,2,2,-1,2,1,1,1,1,2,-1,1,-1,1,1,1,-1,-1,1,1,-2,-1
205929089573,D,2,1,2,1,2,2,1,2,3,1,1,2,2,2,3,2,1,2,2,2,2,2,2,1,2,2,3,3,1
58211845751,D,-1,1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,2,1,2,-1,1,1,-1,-1,1,1,-2,2,-1,1,1
159730530259,D,3,-1,-1,0,2,-2,0,-1,0,-2,1,0,1,0,-1,1,2,-1,2,-1,1,1,1,2,0,1,1,1,2
146622442084,D,3,3,3,3,3,3,2,2,2,1,2,2,3,2,3,3,3,2,3,3,3,3,3,2,3,2,3,1,3
116233475553,D,-1,-1,-2,0,1,1,-1,-2,-2,-1,-1,-1,-1,-1,0,2,3,-1,1,-1,0,1,1,0,-1,1,-1,1,0
22807888255,D,-2,-3,-3,-3,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-2,-2,3,-3,-2,-3,-3,-3,-3,-3,-3,-2,-1,-3,-3
69128684195,D,2,2,1,-1,2,-1,2,1,1,2,1,1,1,1,1,1,2,0,2,1,1,0,2,-3,-1,1,1,3,-2
53294748393,D,0,-2,-2,-2,-2,-2,-3,-1,-2,-2,-2,-2,-1,-2,-1,-2,1,-3,1,-2,-2,-1,-2,-1,-2,-2,-2,0,-2
28297651567,D,1,-2,-2,1,2,-2,-2,-1,-1,-2,-1,-2,0,-3,2,-3,1,-2,2,0,-1,-2,1,-1,0,-2,-1,1,-2
149642368547,D,1,-1,-2,-1,2,-1,2,-1,2,-1,-1,-1,1,-1,-1,1,2,0,1,-1,-1,-1,1,1,-1,1,-2,-2,2
146176939114,D,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,2
170346909133,D,-1,-2,-2,-2,-2,-2,-2,-2,-1,-3,-1,-2,-1,-2,-2,-2,-2,0,-2,0,-2,1,-2,1,-2,-2,-2,1,0
38436833830,D,2,-1,-2,-2,-1,-1,-1,-2,1,-1,0,-1,-1,-2,-1,-1,2,-1,2,-1,-1,-1,1,-2,-2,1,-2,-2,-2
34091859082,D,2,2,2,2,2,1,1,1,1,1,2,1,2,1,2,1,2,1,2,2,,2,1,1,2,2,2,1,1
53156899697,D,1,-2,1,-2,1,-3,0,-2,-1,0,-1,-2,0,0,-1,1,,-2,3,0,-1,-1,2,,0,0,1,-3,
170474278551,D,3,3,2,2,3,3,3,3,2,3,3,3,2,3,2,3,3,2,3,3,3,3,2,2,3,3,3,3,2
142461716788,D,2,-2,-2,-3,3,-1,-2,-3,2,-3,-1,1,1,1,-1,2,2,-3,2,-2,1,1,2,1,1,2,-2,-3,-1
53787891493,D,1,1,1,1,1,1,-1,1,1,-2,1,1,1,1,-1,1,0,0,1,1,1,1,1,-2,1,1,1,2,2
109973947340,D,2,0,0,1,1,0,0,0,0,-1,2,1,2,2,1,1,3,-1,2,1,1,2,1,0,1,1,2,-2,0
107003977368,D,2,0,-2,-1,1,-2,-2,0,0,2,0,1,1,-2,-1,1,2,-1,2,2,-2,1,2,1,-1,1,-3,0,0
34870784213,D,1,-2,1,-1,1,-3,-2,-2,-3,-2,-1,-3,-2,-2,-2,-3,3,-3,2,-2,-2,-2,1,2,1,2,3,-2,2
132608995490,D,0,-3,-3,-2,1,-3,-1,-2,1,-2,-2,-3,-3,-3,-2,-3,-3,-2,-1,-2,-2,-2,-2,-2,-2,-2,-2,,-3
90410931432,D,-1,-2,-2,-1,0,-2,-2,-2,-3,-3,-2,0,-1,-2,-2,-1,-1,-2,-2,-2,-2,-1,-2,-1,-1,-1,-1,2,-1
10094382840,D,3,3,3,3,3,3,2,3,3,2,2,2,3,3,3,3,3,2,3,2,3,2,3,3,3,3,3,3,3
155667937015,D,3,-3,-1,2,3,-1,-2,0,-3,-2,1,-2,-2,-2,2,-2,3,-3,3,0,-3,-2,3,-2,0,2,2,2,1
73667459563,D,3,2,2,3,3,2,0,2,3,0,2,3,3,3,2,3,3,-1,3,1,2,3,2,2,2,2,3,-1,2
148234989189,D,1,-3,-1,-1,2,-2,-2,-2,-2,-3,-1,-2,-2,-2,1,2,2,-2,-1,-2,-1,-1,1,1,2,2,1,2,2
197472727658,D,2,-2,-1,,,-2,-1,,-3,0,-1,1,2,-1,-1,2,3,-2,2,-1,-1,-2,1,-1,-3,-1,-2,,-1
214638156314,D,2,1,1,1,1,-2,-1,1,1,-2,1,0,2,1,-1,1,2,-1,1,0,1,1,2,1,2,2,1,1,1
172487610234,D,0,-1,0,-1,1,0,-1,0,-1,0,0,0,0,-1,-1,0,0,0,0,-1,0,0,0,0,-1,0,-1,0,0
118602891428,D,-1,-2,-3,-2,0,-3,-3,-3,-3,-3,-2,-2,-2,-1,-1,-2,-1,-1,0,-2,-2,-3,1,-2,-3,1,-1,1,-3
191427823031,D,2,-1,-1,1,1,-1,-1,-1,-2,-1,-2,-1,-1,-1,-1,1,1,-1,1,0,-1,1,1,-1,-1,-1,-1,1,-1
72747905652,D,-1,1,-1,-1,0,-1,-1,-1,-2,-1,-1,1,0,1,-1,0,1,0,0,0,-1,1,-1,-1,1,-1,-1,0,-1
4235354191,D,2,1,1,2,2,-1,-1,1,0,-2,2,1,1,1,2,1,3,1,2,0,1,2,1,1,1,1,2,1,0
111018358514,D,0,0,-1,-1,-1,-1,-1,-1,0,-1,0,-1,1,-1,-1,-1,1,-1,0,0,-1,0,0,-1,-1,-1,-1,-1,-1
145065028022,D,1,-2,-3,-3,-1,-3,-1,-2,-3,-2,-2,-3,0,0,-2,-2,-1,-2,-1,-2,0,-1,1,-1,-2,-2,-2,0,-1
115563007149,D,1,-2,-2,2,-2,-1,-2,-2,-2,-2,-2,-2,-1,-1,-1,-2,0,-2,-2,-2,-2,0,1,-2,-2,-2,-2,1,-2
197815723632,D,-2,-3,-3,-3,1,-3,-1,-3,-2,-3,-2,-3,-3,-3,-3,-2,0,-3,1,-3,-3,1,-3,-2,-3,-3,-3,1,-2
203661145776,D,3,1,2,3,2,3,3,3,-1,-2,2,1,0,1,0,3,3,-2,3,2,3,-2,2,2,2,-1,2,3,3
